Cell ID,Yao2021_CTKE_Ttype_M1,Tasic2018_Ttype_VISp,Subclass,AP Fano factor,AP amplitude (mV),AP amplitude adaptation index,AP amplitude average adaptation index,AP coefficient of variation,AP threshold (mV),AP width (ms),Afterdepolarization (mV),Afterhyperpolarization (mV),Burstiness,ISI Fano factor,ISI adaptation index,ISI average adaptation index,ISI coefficient of variation,Input resistance (M?),Latency (ms),Latency @ +20pA current (ms),Max number of APs,Membrane time constant (ms),Rebound (mV),Rebound APs (number),Resting membrane potential (mV),Rheobase (pA),Sag area (mV*s),Sag ratio,Sag time (s),Spike frequency adaptation,Upstroke-to-downstroke ratio,Wildness,Age (postnatal days),Sex,Mouse genotype,Targeted layer,Inferred layer,Cre (+ or -),CTKE T type confidence
20190924_sample_3,L2/3 IT_3,L2/3 IT ALM Ptrf,IT,0.660756492,82.741322,0.85030339,0.948910929,0.10357847,-26.87439881,2,0,-1.342328265,0.563198624,0.00760121,1.403225806,2.049231734,0.362906654,84.56737715,22.08,15.96,10,4.419945333,0,0,-61.60271692,420,0,1.04044451,0,0.428571429,4.053432913,0,100,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L2/3,SST+,0.91
20190924_sample_4,Sst Myh8_1,Sst Chrna2 Glra3,Sst,0.497532917,62.13421188,0.849737578,0.971535532,0.103507988,-34.35265273,1.36,0,7.624488324,0,0.000947322,1.258358663,1.12143559,0.179956038,373.492741,56.52,28.2,20,19.14009381,12.91868603,1,-54.63225561,40,48.54897475,1.195549148,0.383,0.818181818,2.01340578,0,100,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.98
20190924_sample_5,Sst Myh8_1,Sst Chrna2 Glra3,Sst,1.260779211,80.23605868,0.933893885,0.987427742,0.160188629,-36.58044711,0.96,0,13.5631524,0,0.000362277,1.117263844,1.033302881,0.142778125,451.7732201,114.68,62.16,33,19.06889281,15.05193624,3,-57.38868299,12.94117647,83.19296838,1.168080849,0.52156,0.833333333,1.632325329,0,100,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.98
20190924_sample_6,Sst Hpse,Sst Hpse Cbln4,Sst,0.552319918,84.66822281,0.928808494,0.993253785,0.099234974,-36.50393337,0.8,0,13.85587826,0,0.000264896,1.17630854,1.027504376,0.141675472,206.3656775,102.24,29.96,46,12.35454654,3.874056297,0,-54.46077259,33.84615385,44.91763502,1.134323444,0.4622,0.84,1.606040582,0,100,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.99
20190924_sample_7,Pvalb Gabrg1,Pvalb Gabrg1,Pvalb,2.284787755,77.22724229,0.950465543,0.994890372,0.236878889,-39.41870481,0.8,0,14.97503743,0,0.000287429,0.947704082,1.006273001,0.157230928,276.4271601,26.24,13.88,52,12.1306679,6.009545807,1,-53.67688177,40,45.900556,1.149037246,0.4502,0.821428571,1.506994833,0,100,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L6,SST+,0.71
20190924_sample_8,L6b Col6a1,L6b VISp Col8a1 Rprm,CT,4.056197969,89.54035491,0.91735768,0.958374114,0.304447253,-40.72258994,2.24,0,5.402304232,0.120713306,0.000875323,1.117505995,1.05835149,0.147987445,235.1758762,305.8,55.92,15,12.35142544,0.01829132,0,-62.03739664,40,0,1.065749558,0,0.875,5.244465566,0,100,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L6,SST-,0.96
20190925_sample_2,Pvalb Calb1_2,Pvalb Sema3e Kank4,Pvalb,1.155683718,78.38115096,0.949423999,0.997695817,0.141527027,-29.09223735,0.68,0,18.49015057,0,7.04E-05,1.123015873,1.009720825,0.08330559,201.549353,21.84,14.6,60,7.009537172,0.987519975,0,-59.50630403,120,0,1.054607265,0,0.903225806,1.350595663,0,129,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.72
20190925_sample_3,Sst Hpse,Sst Hpse Cbln4,Sst,1.872671584,80.48454858,0.920496952,0.981886,0.202420528,-25.42238124,0.8,2.420496196,9.925069287,0,0.002918194,1.470588235,1.165357656,0.352972935,180.6867495,100.84,43.28,26,15.39453804,0.700303283,0,-54.19725338,110.5882353,0,1.036103542,0,0.733333333,1.901756906,0,129,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.97
20190925_sample_4,L6b Shisa6_1,L6b VISp Col8a1 Rprm,CT,1.349661582,92.42943861,0.911450641,0.97998602,0.14625579,-30.59153073,1.64,0,9.684136137,0.2263621,0.003287785,1.233944954,1.081752052,0.260956469,344.1311621,118.08,44.16,12,24.17220468,4.206767453,0,-53.32683232,40,0,1.061378971,0,0.714285714,4.440993721,0,129,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L5,SST-,0.28
20190925_sample_5,Sst Pvalb Calb2,Sst Tac1 Htr1d,Sst,2.057628831,67.80669652,0.919849992,0.990777432,0.207456926,-26.54918842,0.72,6.288699806,19.237509,0,0.001544327,1.162043796,1.030483581,0.262525234,179.2443773,50.92,17.52,27,14.57406822,2.518855176,0,-42.35436203,40,25.5627823,1.157749957,0.32684,0.733333333,1.413813771,0,129,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L2/3,SST-,0.99
20190925_sample_6,Pvalb Gpr149,Pvalb Gpr149 Islr,Pvalb,1.348868926,69.01049986,0.928605188,0.996221207,0.173794641,-25.57709441,0.52,0,15.54515213,0,5.68E-05,1.128404669,1.014931331,0.100815843,92.99970547,13.32,10.8,107,5.912508455,0.802081476,0,-48.10148307,200,0,1.076331681,0,0.859649123,1.0615672,0,129,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST-,1
20190925_sample_7,Sst Calb2,Sst Calb2 Pdlim5,Sst,1.073209716,75.30454174,0.935067038,0.982846111,0.139403982,-35.04029289,0.96,0,17.19368994,0,0.014708272,1.509532062,1.154825323,0.572452569,390.0388441,64.4,35.12,14,15.33054365,11.0108754,0,-61.33679541,40,68.89948328,1.209623398,0.51452,0.75,2.042294205,0,129,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L6,SST+,0.85
20190926_sample_2,L5 ET_3,L5 PT ALM Hpgd,ET,5.901894492,95.79553828,0.416256181,1.047506315,0.333416254,-46.56318203,1.72,0,-8.536949754,0,0.012029422,11.45789474,7.650398907,0.425032887,46.45879898,74.48,46.64,8,12.07347943,1.343084061,0,-71.47222824,380,0,1.199782599,0,0.333333333,5.054923978,0,130,M,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST-,0.58
20190926_sample_3,Sst C1ql3_2,Sst Tac2 Tacstd2,Sst,3.147568919,95.25964782,0.88602302,0.986487498,0.256200237,-44.46497932,1.12,0,0.14064461,0.384094755,0.001760799,1.647019868,1.151927435,0.272456709,196.765843,34.32,18.8,26,17.45214777,9.742375707,4,-51.40237039,20,42.35070392,1.422972001,0.47484,0.666666667,2.250480501,0,130,M,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.77
20190926_sample_4,L5 ET_1,L5 PT ALM Slco2a1,ET,4.722970836,97.47423232,0.740856343,1.002029461,0.274351594,-31.45089746,1.28,0,1.324031502,0.644628099,0.002251208,2.042105263,3.405892528,0.291914985,79.0753966,101.76,59.84,24,13.41286715,2.037820967,0,-58.29710854,180,0,1.160067119,0,0.692307692,3.880219785,1,130,M,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST-,0.55
20190926_sample_5,Pvalb Gpr149,Pvalb Gpr149 Islr,Pvalb,0.962641046,68.18776019,0.937079718,0.997363388,0.139968084,-27.00011618,0.64,0,18.61684956,0,7.12E-05,1.173553719,1.008736966,0.0900622,143.9507849,12.88,9.04,69,5.543999238,0.525022805,0,-53.56581443,160,0,1.037479633,0,0.888888889,1.289735986,0,130,M,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.85
20190926_sample_6,Sst Pvalb Etv1,Sst Nr2f2 Necab1,Sst,0.403259702,85.30020341,0.933558958,0.992798943,0.082651643,-40.37935659,0.76,0,9.731408209,0.424870466,0.000702584,1.040776699,1.057533449,0.206972392,257.7802929,86.6,28.36,37,12.88892443,17.36398747,7,-57.35759979,20,27.47831775,1.171890707,0.26232,0.761904762,1.686817126,0,130,M,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.67
20190927_sample_1,L2/3 IT_3,L2/3 IT VISp Agmat,IT,1.680806112,93.99006143,0.895948118,0.968252628,0.166502866,-32.49839693,2.2,0,5.316320807,0.463835435,0.005091694,1.651907678,1.327763429,0.294107624,78.14162653,128.08,64.16,11,11.28677576,0.072131525,0,-67.68117462,240,0,1.020914648,0,0.833333333,5.664582846,0,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,L5,L2/3,VIPR2+,0.91
20190927_sample_2,L6 CT Pou3f2,L6 CT VISp Ctxn3 Brinp3,CT,5.763302326,93.22237596,0.830711432,0.98551003,0.398642508,-44.05279458,1.56,0.696904957,4.754941911,0.21976593,0.000668903,1.43828892,1.076434192,0.178121737,196.4379929,43.8,19.76,29,9.902097444,8.006001723,3,-54.4428567,2.352941176,0,1.102249815,0,0.866666667,3.835182476,0,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,L5,L6,VIPR2+,0.88
20190927_sample_3,Pvalb Reln,Pvalb Reln Itm2a,Pvalb,6.597225489,67.30666757,0.880804841,0.995866086,0.473201022,-32.98711777,0.68,0,17.08525792,0.121550927,0.001213081,1.232432432,1.02199686,0.476717845,159.9105624,110.24,10.24,113,6.633980203,0.400258111,0,-57.09301156,100,0,1.013772915,0,0.577464789,1.374761493,0,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,L5,L5,VIPR2+,0.99
20190927_sample_4,L5 IT_4,L6 IT ALM Oprk1,IT,1.394761712,88.40947971,0.873101093,0.987574737,0.152409022,-39.24367204,1.8,0,-1.273013651,0.416666667,0.001660584,1.495997215,1.344322479,0.21433408,117.2804763,50.56,30.2,17,11.20616023,8.498276807,2,-50.77810349,60,0,1.000369726,0,0.888888889,4.582032865,0,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,L5,L6,VIPR2+,0.88
20190927_sample_5,Pvalb Gpr149,Pvalb Gpr149 Islr,Pvalb,3.165440509,65.43139741,0.961201899,0.996737157,0.309130092,-31.83894232,0.56,0,17.4356848,0,4.14E-05,1.283333333,1.02513505,0.087197205,124.8205591,28.68,17.84,110,6.76312735,1.01560031,0,-62.03675455,164.1176471,0,1.056161138,0,0.879310345,1.172638203,0,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,L5,L5,VIPR2+,1
20190927_sample_6,Vip Serpinf1_2,Serpinf1 Clrn1,Vip,3.01358475,81.00581169,0.838444299,0.995265359,0.242851936,-37.53142431,1,0,10.17089188,0,0.001565159,2.230283912,1.115621374,0.28290409,327.3566284,67.44,22.12,33,12.62714798,2.572988637,0,-57.66048738,31.11111111,0,1.044570337,0,0.764705882,2.308594943,2,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,L5,L5,VIPR2+,0.67
20190927_sample_7,L6 CT Cpa6,L6 CT ALM Cpa6,CT,5.51577409,89.00137991,0.763707764,0.970095757,0.335284456,-33.17010775,1.4,0,4.196751863,0,0.001678895,1.297849462,1.089526063,0.207078394,131.9798905,15.52,12.32,16,7.34120232,1.40128259,0,-51.11429855,83.33333333,0,1.071794867,0,0.875,3.509251147,0,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,L5,L5,VIPR2+,0.79
20191001_sample_1,Sst Htr1a,Sst Hpse Sema3c,Sst,2.257613463,98.81317988,0.876364311,0.963038554,0.210110907,-46.63690925,1.24,0,-8.259408176,0.280356038,0.011403597,1.327325865,1.276772946,0.540304925,153.7897137,172.96,112.56,15,21.52273379,0.14844953,0,-56.8722267,60,0,1.006306587,0,0.363636364,2.239838193,0,124,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.97
20191001_sample_3,Sst Crhr2_1,Sst Crh 4930553C11Rik ,Sst,0.263790056,78.27724703,0.944157119,0.993550719,0.065351959,-28.38721313,0.84,0,22.09039964,0,0.000366689,1.157587549,1.020249296,0.13654749,248.9165285,38.08,23.44,32,12.24970594,7.555148005,0,-56.1463485,80,55.0647346,1.266226971,0.52184,0.823529412,1.651924812,1,124,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.99
20191001_sample_4,Pvalb Egfem1,Pvalb Th Sst,Pvalb,0.139788107,81.23421296,0.934416543,0.998203029,0.049298335,-46.39022052,0.76,0,8.519526571,0,4.92E-05,1.110410095,1.012415512,0.069795075,181.4776033,116.32,22.56,60,8.373708281,1.072997666,0,-63.85287355,80,0,1.04109488,0,0.903225806,1.508925946,1,124,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L6,SST+,0.98
20191001_sample_5,Sst C1ql3_2,Sst Rxfp1 Eya1,Sst,0.480460887,75.07834397,0.940975932,0.993060508,0.09403615,-23.11452664,0.76,0,22.46567793,0,0.000199605,1.2,1.021711807,0.113511091,242.8560339,65.4,29.04,39,20.06317188,4.700686751,0,-50.30258707,70,49.74871399,1.196311584,0.52276,0.857142857,1.480981146,0,124,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L6,SST+,0.65
20191001_sample_6,Sst Crhr2_1,Sst Crh 4930553C11Rik ,Sst,2.209678483,83.14391971,0.961989179,0.993377441,0.203510288,-39.71341997,0.8,0,13.77318799,0,0.000461477,1.250922509,1.05423957,0.178102019,160.7238485,51.84,30.28,42,10.98345811,4.206350275,0,-68.52159781,123.8297872,47.10670433,1.181591674,0.45812,0.782608696,1.885940972,0,124,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.72
20191003_sample_3,Sst Etv1,Sst Chrna2 Glra3,Sst,2.030888829,84.97297019,0.883988861,0.989681056,0.217618819,-38.56046498,0.92,0,7.912777364,0.516516517,0.001193662,1.251908397,1.09405511,0.244503641,261.3762971,72.2,47.6,30,15.62042841,14.5509391,5,-60.12526655,40,0,1.054629634,0,0.666666667,2.047235446,0,126,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.52
20191003_sample_4,Sst Hpse,Sst Calb2 Pdlim5,Sst,1.221888243,87.31969073,0.903525758,0.985217215,0.157340969,-32.73643553,0.88,0,11.25866175,0,0.001101934,1.152334152,1.044171976,0.22409776,200.9857376,82.56,35.8,28,15.35542989,3.505348689,0,-52.4495963,55.91836735,47.6193643,1.140561579,0.50788,0.75,1.942734859,0,126,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L2/3,SST+,0.72
20191003_sample_5,Sst Hpse,Sst Hpse Cbln4,Sst,1.046438114,82.68156834,0.894938988,0.986185477,0.146613751,-29.01634015,0.84,0,7.285567001,0,0.000821965,1.166666667,1.036126035,0.194953833,234.6664075,42.68,16.36,28,13.56349333,2.245199943,0,-40.92785016,11.37254902,0,1.044794797,0,0.75,1.987102837,0,126,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.97
20191003_sample_6,L6b Ror1,L6b ALM Olfr111 Nxph1,CT,1.353253943,87.8980346,0.916772798,0.984825396,0.152550935,-32.59658068,1.68,0,11.05052605,0.211886918,0.003173306,1.244270542,1.122187709,0.27639027,334.5564455,146.24,61.08,15,14.74431172,2.601113204,0,-67.09347784,40,0,1.026556808,0,0.666666667,4.532171626,0,126,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L6,SST-,0.93
20191010_sample_1,L5 IT_1,L5 IT ALM Cpa6 Gpr88,IT,2.35148104,91.87001735,0.680253514,1.003348538,0.195746016,-36.89353913,1.64,0,4.374522716,0.685940353,0.004369015,6.236842105,2.396317884,0.314606749,144.7826523,80.12,60,14,24.3570395,0.99825347,0,-68.48811483,124,0,1.073181081,0,0.75,4.245267422,0,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,L5,L5,SLC17a8+,0.68
20191010_sample_2,Sst Pvalb Calb2,Sst Mme Fam114a1,Sst,1.535449146,78.54574919,0.944946704,0.992465917,0.17076016,-31.01155534,0.64,0,17.10239053,0,0.00016214,1.288793103,1.048762108,0.123184814,111.2274455,92.16,19.6,57,8.972962246,1.857765674,0,-58.96978524,170.9433962,0,1.124895298,0,0.866666667,1.343728663,0,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,L5,L5,SLC17a8-,0.97
20191010_sample_3,L4/5 IT_2,L5 IT ALM Lypd1 Gpr88,IT,3.315015249,94.16641295,0.595386596,1.009810541,0.237268202,-37.69365698,1.52,0,-0.14789775,0.516203704,0.003015902,1.919847328,1.340969478,0.295086363,161.0310721,85.8,54.56,18,13.39995825,0.98196869,0,-66.48158239,80,0,1.096016018,0,0.8,4.385700513,0,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,L5,L5,SLC17a8+,0.89
20191010_sample_4,Pvalb Calb1_2,Pvalb Reln Tac1,Pvalb,0.661554589,82.72398263,0.977720498,0.998723405,0.107065836,-39.78686407,0.56,0,20.52726224,0,3.06E-05,1.005076142,1.00687366,0.072254638,231.2013714,21.6,11.44,104,7.457985232,1.388226157,0,-59.86823407,60,0,1.058950204,0,0.961538462,1.101751609,1,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,L5,L5,SLC17a8+,0.56
20191010_sample_6,Pvalb Kank4,Pvalb Sema3e Kank4,Pvalb,4.242153199,68.8928403,0.952978834,0.997642861,0.330808819,-30.36200255,0.48,0,20.80249041,0,0.000269733,1.104,1.014932893,0.214258942,108.9561433,558.12,11.4,102,8.514364233,1.13467723,0,-53.0904367,140,0,1.069918564,0,0.836363636,1.01304473,0,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,L5,L5,SLC17a8-,0.89
20191010_sample_7,L5 ET_4,L5 PT ALM Npsr1,ET,2.384071108,99.55763817,0.716988245,0.992406181,0.194674889,-40.92146084,1.28,0,-1.334838569,0.635313531,0.003537923,1.590551181,1.703109699,0.311665909,79.44202188,113,93.8,17,19.94902825,4.647074724,0,-58.69177938,80,38.34810076,1.353562536,0.50724,0.7,3.790750105,0,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,L5,L5,SLC17a8-,0.57
20191028_sample_1,Sst Hpse,Sst Hpse Cbln4,Sst,2.00168443,88.36884424,0.889284181,0.986055022,0.208468079,-31.94591776,0.88,0,8.819788694,0,0.002126212,1.536184211,1.13068406,0.307616176,185.9838483,86.84,51.16,27,12.96021899,2.475706193,0,-70.50672279,150.5263158,0,1.070765577,0,0.6875,1.944055062,0,68,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.61
20191028_sample_2,Sst Chodl,Sst Chodl,Sst,4.109780233,84.33866873,0.913486191,0.961972825,0.292311266,-27.65344083,1,0,10.80986485,0,0.009269857,1.051150895,1.475395301,0.560208436,349.5939288,79.92,48.76,17,26.35818466,3.834439076,0,-63.8737695,100,66.21517157,1.119095157,0.47804,0.416666667,2.056318531,0,68,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L6,SST+,0.93
20191028_sample_3,Pvalb Kank4,Pvalb Reln Itm2a,Pvalb,0.906212614,75.64423606,0.913746218,0.994858976,0.133485489,-29.04522792,0.48,0,18.00402626,0,5.09E-05,1.092682927,1.024447134,0.092296745,69.21071627,7,5.56,101,5.678352013,0.150556785,0,-46.1454423,240,0,1.015666281,0,0.923076923,1.02746902,0,68,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST-,0.85
20191030_sample_2,Sst Tac2,Sst Tac2 Tacstd2,Sst,0.967941683,91.53149277,0.898352289,0.984809859,0.129480261,-35.26822105,1.12,0,9.934235364,0,0.001980422,1.203898051,1.086320315,0.278686674,278.6612799,126.52,40.36,24,11.51975239,1.525224454,0,-57.61542103,21.53846154,0,1.026830098,0,0.714285714,2.058947103,0,70,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.34
20191030_sample_3,L5 ET_3,L5 PT ALM Hpgd,ET,3.693107333,88.21241185,0.625414122,1.006522338,0.248836655,-32.31216967,1.4,0,-1.926524565,0.669977082,0.006572277,5.411016949,2.458858814,0.390240817,52.19965305,157.64,66,14,15.13410452,2.320557043,0,-53.1125414,140,0,1.119157257,0,0.75,3.461990935,0,70,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST-,0.5
20191030_sample_4,L5/6 NP_3,L5 NP VISp Trhr Cpne7,NP,5.671718222,97.5003913,0.733381228,0.982331572,0.363089884,-38.87088969,1.4,0,0.185701996,0,0.001971145,1.300191205,1.098356915,0.260424321,278.8883367,53.76,16.44,21,10.03582896,3.803469686,0,-49.98180973,20,24.10238521,1.095925712,0.24372,0.75,3.357965846,0,70,F,Sst-IRES-Cre/wt; Ai9/wt,L6,L5,SST-,0.92
20191030_sample_5,Sst Crhr2_2,Sst Esm1,Sst,8.890643217,91.79433063,0.903815314,0.991698272,0.476857187,-32.40690008,1.24,0,7.483657449,0.453821656,0.003053146,1.11961057,1.467974895,0.313882193,194.1126115,67.8,34.36,20,21.2523402,12.78750514,3,-47.09474637,40,43.41521102,1.335458727,0.50376,0.727272727,2.6533722,0,70,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST-,0.85
20191101_sample_1,Lamp5 Pdlim5_2,Lamp5 Lsp1,Lamp5,0.213215411,67.92997755,0.850633313,0.987921154,0.059344046,-17.37083681,2,0,17.90392958,0,0.002543796,1.352402746,1.06862872,0.216068111,300.6715964,205.32,52.36,11,11.31483503,2.090287724,0,-48.50022611,40,28.25071279,1.103212768,0.2888,0.833333333,4.424029308,0,64,M,Viaat-Cre/wt; Ai9/wt,L1,L1,VIAAT+,0.7
20191101_sample_2,L6 CT Cpa6,L6 CT ALM Cpa6,CT,1.820575974,95.64119205,0.887112509,0.982695831,0.175067787,-31.71188012,1.72,0,6.125420332,0.235502959,0.001528794,1.429026098,1.074496452,0.186400986,218.4669439,65.16,33.52,14,12.70251747,1.454706386,0,-59.61793924,60,0,1.075747212,0,0.75,4.293200462,0,64,M,Viaat-Cre/wt; Ai9/wt,L6,L6,VIAAT+,0.91
20191101_sample_3,Lamp5 Egln3_1,Lamp5 Fam19a1 Pax6,Lamp5,7.675445441,87.04894222,0.757674618,0.991780233,0.447517596,-27.40865014,1,5.227657035,7.586715743,0.694501018,0.004007742,2.096875,1.271654215,0.392848215,367.2571909,33.32,17.4,24,14.3866043,6.354469885,2,-44.82075078,40,49.72518694,1.094501122,0.4582,0.642857143,2.432580237,0,64,M,Viaat-Cre/wt; Ai9/wt,L1,L1,VIAAT+,0.86
20191101_sample_4,L6 CT Cpa6,L6 CT ALM Nxph2 Sla,CT,0.930165219,94.54318695,0.888227216,0.964426798,0.116471992,-24.73914437,1.56,0,10.59017889,0.236086206,0.003214492,1.410035842,1.249364,0.245433305,308.9087756,76.36,37.28,12,16.84398874,2.221968186,0,-55.94971076,60,0,1.005972219,0,0.714285714,3.639531213,0,64,M,Viaat-Cre/wt; Ai9/wt,L6,L6,VIAAT+,0.81
20191101_sample_5,L6 CT Pou3f2,L6 CT ALM Nxph2 Sla,CT,1.104531668,99.42775592,0.888361493,0.984020369,0.156441051,-31.2682353,1.4,0,9.700141847,0,0.00084497,1.354095563,1.080597602,0.183652976,226.4529692,159.32,25.72,24,9.149939877,1.051878762,0,-57.36454712,50,27.65252266,1.14060626,0.28232,0.846153846,3.344802913,0,64,M,Viaat-Cre/wt; Ai9/wt,L6,L6,VIAAT+,0.53
20191101_sample_6,L6 CT Cpa6,L6 CT ALM Cpa6,CT,4.445250171,91.244068,0.823053119,0.963372211,0.310449118,-40.62368348,1.48,0,4.329424351,0.132704859,0.002283501,1.470191226,1.179999657,0.231173487,226.5315098,48.72,21.32,14,10.49894383,1.274825646,0,-59.76281261,40,31.01729344,1.11232125,0.31456,0.75,2.921114965,0,64,M,Viaat-Cre/wt; Ai9/wt,L6,L6,VIAAT+,0.67
20191104_sample_1,Sst Calb2,Sst Calb2 Pdlim5,Sst,2.685859226,88.25436793,0.840883226,0.975739034,0.241033656,-24.88493733,1,0,11.66057028,0.232899023,0.001483088,1.383795309,1.078954633,0.236101142,238.2805671,172.36,67.96,23,28.34343559,6.001457147,0,-49.71839756,46.97674419,27.78696991,1.370726719,0.27144,0.769230769,2.061085302,0,67,F,Viaat-Cre/wt; Ai9/wt,L1,L1,VIAAT+,0.5
20191104_sample_2,Lamp5 Egln3_2,Lamp5 Ntn1 Npy2r,Lamp5,0.672196508,88.77617121,0.839932083,0.992829497,0.133485482,-33.86861086,1,6.121233106,10.11361182,0.502155172,0.00223745,1.40751731,1.092111188,0.283009137,343.4848661,25.76,17.92,22,13.54421379,4.968522151,0,-59.08990368,80,53.82337524,1.10163924,0.45068,0.692307692,2.234657744,0,67,F,Viaat-Cre/wt; Ai9/wt,L1,L1,VIAAT+,0.36
20191104_sample_4,Pvalb Gpr149,Pvalb Gpr149 Islr,Pvalb,2.225505231,72.14943878,0.96116125,0.997490985,0.2438538,-42.41042584,0.64,0,16.81188866,0,0.000230996,1.033846154,1.006777339,0.183024481,217.8075299,48.76,16.4,87,10.57491637,2.643176931,0,-62.46895654,40,0,1.020971491,0,0.869565217,1.343673096,0,67,F,Viaat-Cre/wt; Ai9/wt,L5,L5,VIAAT+,0.87
20191105_sample_1,Pvalb Reln,Pvalb Reln Itm2a,Pvalb,3.848719064,54.95233648,0.940106658,0.997100088,0.337335276,-23.29528145,0.64,0,21.48125507,0,0.000196131,1.189376443,1.011969527,0.153685381,124.7809026,120.24,23.16,73,8.830285184,1.152273997,0,-64.81723527,240,0,1.053203231,0,0.846153846,1.153829783,0,76,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.4
20191105_sample_2,L5 IT_1,L5 IT VISp Batf3,IT,3.266141382,84.39716138,0.715565419,0.996137659,0.250632821,-31.15586005,1.48,0,5.219561979,0.565815324,0.00438523,3.613924051,1.624050488,0.35763992,259.3758578,101.88,50,18,16.13266522,2.087236701,0,-57.78926789,21.05263158,0,1.074197706,0,0.636363636,3.488814459,0,76,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.61
20191105_sample_3,Sst Crhr2_2,Sst Esm1,Sst,0.93578434,81.17588982,0.912072532,0.983168873,0.131603427,-36.54143959,1.32,0,11.8743144,0,0.002257359,1.273206751,1.065968908,0.259161153,334.9314041,64.04,31.08,18,18.63314332,9.867802724,0,-56.12356211,40,61.89738481,1.197563206,0.49892,0.636363636,2.284880603,0,76,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.98
20191105_sample_4,Pvalb Calb1_2,Pvalb Gpr149 Islr,Pvalb,0.402336289,76.13854297,0.903371854,0.988755898,0.084878948,-27.74824761,0.72,0,16.10240899,0,0.000321744,1.139784946,1.032875464,0.153084538,149.4838976,19.36,14.28,44,9.310408538,1.017406519,0,-52.56626891,138.3561644,0,1.056555616,0,0.833333333,1.465898884,0,76,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L5,SST+,0.83
20191105_sample_5,Sst Hpse,Sst Hpse Cbln4,Sst,1.653826362,90.03607556,0.941936436,0.989873344,0.171100627,-36.86810285,0.68,0,14.59038258,0,0.00053843,1.435789474,1.076548154,0.192102668,190.9504493,103.36,33.8,42,19.85268184,6.401722199,0,-55.16447545,42.22222222,32.13229963,1.466600249,0.3304,0.863636364,1.447336901,0,76,F,Sst-IRES-Cre/wt; Ai9/wt,L5,L6,SST+,0.56
